3,1379,4
3,3552,5
3,1304,5
3,1270,3
3,2470,4
3,3168,4
3,2617,2
3,1961,4
3,3671,5
3,2006,4
3,2871,4
3,2115,4
3,1968,4
3,1136,5
3,2081,4
4,3468,5
4,1210,3
4,2951,4
4,1214,4
4,1036,4
4,260,5
4,2028,5
4,480,4
4,1196,2
4,1198,5
4,1954,5
4,1097,4
4,3418,4
4,3702,4
4,2366,4
4,1387,5
4,3527,1
4,1201,5
4,2692,5
4,2947,5
4,1240,5
5,2987,4
5,2333,4
5,1175,5
5,39,3
5,288,2
5,2337,5
5,1535,4
5,1392,4
5,2268,2
5,1466,3
5,860,2
5,1683,3
5,866,4
5,1684,3
5,2916,1
5,2770,4
5,215,3
5,1759,4
5,501,1
5,3578,2
5,506,4
5,1250,5
5,3793,2
5,509,4
5,41,4
5,1610,4
5,2058,1
5,3799,3
5,2997,5
5,47,3
5,2700,4
5,296,4
5,581,3
5,1617,3
5,728,4
5,299,3
5,3079,2
5,2560,4
5,1909,3
5,150,2
5,224,3
5,3728,2
5,229,3
5,6,2
5,3006,3
5,2858,4
5,1046,5
5,515,4
5,800,2
5,50,5
5,52,2
5,1191,2
5,1192,5
5,733,1
5,3081,3
5,377,4
5,2353,3
5,1268,2
5,3083,5
5,2427,5
5,3513,1
5,2428,3
5,2355,5
5,2282,3
5,3514,2
5,1554,3
5,1912,3
5,593,4
5,2359,3
5,2716,3
5,1485,3
5,2717,1
5,2571,5
5,2289,4
5,162,4
5,1127,1
5,3016,4
5,2070,2
5,1704,3
5,3163,5
5,2437,2
5,2291,5
5,1635,4
5,1279,1
5,2721,3
5,2723,4
5,1921,4
5,2725,2
5,1923,3
5,2580,4
5,3386,2
5,3744,1
5,968,3
5,896,4
5,3020,1
5,1788,3
5,318,3
5,176,4
5,461,3
5,608,4
5,1429,3
5,2159,1
5,1715,4
5,1643,3
5,3249,1
5,3176,2
5,1719,3
5,2806,2
5,2734,2
5,1649,4
5,321,3
5,2013,3
5,3100,1
5,2952,2
5,1213,5
5,1794,3
5,2599,5
5,1500,3
5,3105,2
5,2959,4
5,1509,3
5,1721,1
5,1722,2
5,1650,3
5,908,4
5,1580,4
5,1653,2
5,2384,3
5,1729,4
5,3476,3
5,2890,4
5,3113,1
5,2028,2
5,16,3
5,265,3
5,2029,4
5,194,3
5,551,4
5,1513,4
5,3046,3
5,2318,4
5,1517,4
5,1089,5
5,3260,4
5,913,5
5,1730,4
5,3408,3
5,3409,3
5,2607,2
5,1449,4
5,1732,5
5,1733,3
5,2390,4
5,1734,4
5,3266,2
5,3267,4
5,919,4
5,3624,3
5,2395,5
5,1594,1
5,2683,3
5,412,2
5,2759,3
5,994,5
5,1884,3
5,1885,4
5,272,3
5,24,1
5,3051,2
5,348,4
5,2323,4
5,1093,2
5,29,5
5,562,4
5,1095,4
5,1527,3
5,1529,4
5,3418,3
5,2188,1
5,497,3
5,202,2
5,1747,2
5,2908,4
5,2762,3
5,2692,4
5,1966,2
5,3499,3
5,353,2
5,32,4
5,1243,3
5,1897,4
5,1171,4
5,3786,3
5,34,4
5,356,1
5,357,2
5,36,3
5,714,4
6,2406,5
6,1101,4
6,3717,4
6,1030,4
6,1688,5
6,1035,5
6,3578,4
6,364,4
6,3501,5
6,3072,4
6,368,4
6,296,2
6,48,5
6,3074,5
6,1188,4
6,3508,3
6,588,4
6,1,4
6,1043,4
6,2858,1
6,377,3
6,590,3
6,595,4
6,597,5
6,383,4
6,2506,3
6,3524,3
6,1566,4
6,1569,4
6,2006,4
6,2081,4
6,2082,3
6,3600,3
6,3604,5
6,2802,4
6,3534,4
6,3536,5
6,1210,3
6,3753,5
6,3682,3
6,2017,3
6,3685,3
6,3610,3
6,1296,3
6,838,4
6,1007,3
6,1947,5
6,2966,5
6,266,4
6,17,4
6,3699,4
6,1441,4
6,1088,5
6,912,4
6,199,5
6,914,5
6,3408,5
6,1806,3
6,3624,4
6,2469,3
6,2396,4
6,2100,3
6,1959,3
6,2321,3
6,1380,5
6,920,4
6,569,4
6,1674,4
6,3565,4
6,1028,4
6,34,4
7,648,4
7,861,4
7,2916,5
7,3578,3
7,3793,3
7,1610,5
7,589,5
7,6,4
7,442,4
7,733,5
7,377,3
7,2353,5
7,1196,5
7,2571,5
7,380,5
7,1997,5
7,1270,4
7,457,5
7,1573,4
7,3753,4
7,3107,3
7,474,5
7,1722,4
7,3256,5
7,1580,4
7,110,5
7,1221,4
7,2028,5
7,480,4
7,349,5
7,3418,3
8,39,3
8,2336,3
8,288,5
8,3425,3
8,2268,3
8,1466,4
8,1393,5
8,1682,4
8,2916,5
8,506,3
8,508,3
8,3213,3
8,42,3
8,650,5
8,3500,3
8,296,5
8,3147,5
8,3148,3
8,2702,3
8,2278,3
8,1476,3
8,2490,2
8,589,5
8,1836,4
8,1693,3
8,150,4
8,151,4
8,1,4
8,510,3
8,4,3
8,3006,3
8,2858,5
8,1621,3
8,1265,5
8,733,3
8,377,4
8,3155,3
8,2427,5
8,58,5
8,2712,3
8,2429,2
8,1840,4
8,2571,5
8,1916,5
8,1488,3
8,230,4
8,1120,4
8,161,3
8,163,5
8,1411,5
8,524,5
8,1059,3
8,527,4
8,454,3
8,1701,4
8,1274,5
8,741,5
8,1704,5
8,1277,3
8,2291,5
8,1639,5
8,3528,4
8,2297,3
8,3386,3
8,2006,3
8,608,5
8,465,5
8,1711,3
8,538,3
8,393,2
8,2442,4
8,1357,4
8,73,4
8,3246,4
8,3173,2
8,1573,4
8,105,4
8,1210,4
8,1213,5
8,253,5
8,3105,4
8,3107,5
8,3250,3
8,3252,3
8,1721,5
8,476,3
8,3256,5
8,908,5
8,3257,3
8,1653,5
8,1580,4
8,110,5
8,111,5
8,3259,4
8,3186,4
8,1589,4
8,2023,3
8,14,4
8,2028,5
8,337,5
8,265,4
8,16,4
8,266,4
8,17,4
8,2314,3
8,2600,2
8,480,5
8,269,4
8,555,4
8,1801,3
8,3260,3
8,1730,4
8,1660,3
8,3265,5
8,1735,4
8,3267,5
8,3481,4
8,2396,5
8,2686,4
8,2688,3
8,345,3
8,2320,2
8,24,4
8,25,5
8,2324,3
8,349,4
8,562,5
8,2329,5
8,1810,2
8,2541,3
8,3418,3
8,1673,5
8,2908,3
8,1678,5
8,2692,5
8,1027,4
8,2699,5
8,282,3
8,36,4
9,2268,4
9,1466,4
9,1393,3
9,861,2
9,1682,4
9,3717,3
9,508,3
9,3793,4
9,720,4
9,367,3
9,47,5
9,3147,4
9,3148,3
9,1617,4
9,2278,4
9,223,4
9,150,3
9,3298,4
9,1,5
9,3006,3
9,2858,4
9,3948,3
9,50,4
9,1265,4
9,805,3
9,3510,3
9,377,3
9,1552,2
9,590,5
9,3513,3
9,2355,4
9,1912,3
9,593,5
9,2571,5
9,597,3
9,300,4
9,1777,4
9,162,4
9,524,4
9,3301,2
9,1343,3
9,527,5
9,3160,3
9,529,5
9,457,5
9,1704,4
9,745,4
9,3452,2
9,2294,4
9,1921,4
9,1639,4
9,1923,5
9,1784,3
9,1060,4
9,318,5
9,608,4
9,1356,3
9,1358,4
9,3178,3
9,3751,4
9,1210,4
9,3826,2
9,1213,4
9,3755,2
9,2599,2
9,2302,4
9,1500,4
9,2959,4
9,1148,4
9,2166,4
9,1721,5
9,3253,4
9,3255,4
9,1653,4
9,838,3
9,1584,5
9,1221,4
9,1223,4
9,2890,5
9,2028,5
9,3114,4
9,16,4
9,480,4
9,1089,4
9,912,4
9,1446,3
9,3408,4
9,3623,4
9,778,5
9,1669,3
9,3484,2
9,412,3
9,3916,3
9,994,4
9,1233,3
9,1307,4
9,25,4
9,2324,5
9,349,4
9,920,3
9,3270,3
9,2762,4
9,1961,5
9,2692,4
9,1310,3
9,428,3
10,2622,5
10,648,4
10,2628,3
10,3358,5
10,3359,3
10,1682,5
10,1756,4
10,1320,3
10,2124,3
10,2125,5
10,1250,3
10,2054,4
10,1252,3
10,1253,5
10,720,5
10,3868,3
10,1254,3
10,3869,3
10,1256,3
10,3500,5
10,1257,5
10,3501,5
10,2997,4
10,1259,3
10,653,4
10,1831,5
10,3363,5
10,586,3
10,587,5
10,3438,3
10,588,4
10,3439,2
10,589,4
10,1690,4
10,3296,4
10,223,2
10,150,5
10,2496,4
10,1,5
10,2497,4
10,2,5
10,2498,4
10,153,3
10,7,4
10,2133,4
10,2135,4
10,3948,4
10,2136,4
10,2137,4
10,1408,4
10,802,5
10,2138,3
10,1409,5
10,2067,3
10,1265,5
10,1339,5
10,1269,5
10,1196,5
10,590,5
10,1197,5
10,1198,5
10,2640,5
10,592,4
10,594,5
10,2716,4
10,595,5
10,2717,4
10,2571,5
10,596,4
10,3447,5
10,597,4
10,1918,3
10,2140,5
10,1411,4
10,2072,4
10,1270,4
10,1271,5
10,1345,3
10,2077,3
10,2078,4
10,1276,3
10,743,3
10,671,3
10,1278,5
10,745,5
10,3451,5
10,3525,2
10,1921,4
10,1923,5
10,1927,3
10,3386,4
10,2657,4
10,3388,3
10,1784,5
10,316,5
10,317,4
10,318,4
10,248,5
10,2080,4
10,2081,5
10,2082,3
10,1282,5
10,1356,5
10,1283,3
10,750,4
10,1357,5
10,2087,5
10,1286,5
10,1287,3
10,2804,5
10,3608,3
10,2662,4
10,3466,5
10,3100,3
10,2300,5
10,253,5
10,180,2
10,2599,5
10,2302,5
10,329,5
10,3034,4
10,3108,5
10,3035,3
10,186,3
10,2161,5
10,3037,5
10,2090,4
10,3039,4
10,2091,3
10,902,5
10,830,5
10,2093,4
10,1291,5
10,904,4
10,2094,4
10,1292,5
10,1293,4
10,2096,5
10,1294,4
10,765,4
10,3471,5
10,2746,5
10,1009,5
10,1947,5
10,1948,4
10,333,3
10,260,5
10,3114,4
10,2312,5
10,339,5
10,1513,3
10,2316,4
10,1441,5
10,1517,3
10,1371,4
10,2174,5
10,1372,4
10,912,3
10,913,3
10,1374,4
10,914,5
10,1375,4
10,915,5
10,1376,4
10,1377,3
10,916,5
10,918,5
10,919,5
10,1012,3
10,3481,4
10,2826,4
10,3629,3
10,1015,3
10,1016,5
10,1954,3
10,1019,4
10,1884,2
10,3489,4
10,1959,5
10,344,4
10,24,3
10,2321,4
10,275,4
10,2324,5
10,2252,5
10,277,3
10,1380,5
10,920,5
10,923,3
10,924,3
10,3701,3
10,3702,3
10,780,5
10,3703,2
10,1387,3
10,926,4
10,3704,2
10,1020,3
10,784,3
10,858,3
10,1022,5
10,2762,5
10,1023,5
10,1961,5
10,1025,4
10,2693,5
10,1028,5
10,1967,5
10,351,4
10,32,5
10,282,5
10,356,5
10,357,5
10,2405,4
10,2407,5
10,2336,5
10,3066,2
10,2193,5
10,932,2
10,1394,3
10,938,4
10,1101,4
10,1030,3
10,2770,4
10,1031,4
10,1104,4
10,1032,4
10,2918,5
10,1035,5
10,435,4
10,364,4
10,292,4
10,367,4
10,3072,4
10,368,4
10,48,4
10,1544,4
10,1617,3
10,943,4
10,3723,4
10,1042,5
10,2858,3
10,370,3
10,2423,5
10,3153,2
10,2424,5
10,3155,5
10,2355,4
10,3086,4
10,3087,5
10,953,5
10,954,5
10,3809,5
10,3591,5
10,2863,4
10,1124,5
10,3593,4
10,2791,4
10,1125,4
10,520,4
10,3668,4
10,1127,4
10,2795,3
10,1129,4
10,2797,5
10,1059,5
10,2501,5
10,527,4
10,2431,5
10,62,5
10,1704,5
10,3309,3
10,1633,4
10,2436,5
10,2291,4
10,3095,4
10,2294,4
10,3097,5
10,1566,3
10,1639,2
10,3099,3
10,3812,4
10,2000,5
10,963,5
10,2001,4
10,1200,5
10,2002,4
10,1201,2
10,2003,4
10,3671,4
10,1203,3
10,2005,4
10,1204,4
10,2006,3
10,969,3
10,2872,4
10,3675,5
10,2946,3
10,898,4
10,2009,4
10,2874,5
10,899,4
10,1135,4
10,2948,4
10,1136,4
10,539,5
10,2371,4
10,3247,4
10,3174,4
10,3175,5
10,2375,4
10,1573,5
10,104,3
10,2378,3
10,971,5
10,2011,4
10,3751,5
10,1210,4
10,2012,5
10,2015,5
10,1214,4
10,1215,4
10,2018,4
10,1073,5
10,3688,3
10,2959,3
10,541,5
10,542,4
10,1148,5
10,543,4
10,1079,5
10,3252,3
10,1721,3
10,3254,3
10,3255,4
10,2453,4
10,110,4
10,1580,5
10,1653,5
10,2529,4
10,1654,5
10,3259,5
10,1583,4
10,1584,5
10,3189,4
10,116,3
10,1586,4
10,2021,4
10,1220,4
10,1221,3
10,1223,5
10,1225,4
10,1080,5
10,2967,4
10,2968,4
10,551,3
10,1084,4
10,3699,5
10,480,4
10,1088,5
10,2530,3
10,3408,4
10,3264,3
10,3194,4
10,2393,4
10,3198,3
10,2396,5
10,2398,5
10,2100,5
10,2399,4
10,1302,5
10,1230,4
10,2105,5
10,1304,3
10,2033,3
10,1233,4
10,2108,5
10,1234,4
10,1307,5
10,2109,4
10,1091,3
10,1097,5
10,2470,5
10,2617,4
10,3347,5
10,203,4
10,1676,4
10,208,4
10,2111,4
10,2040,4
10,2041,3
10,2115,5
10,1240,5
10,3928,4
10,2043,5
10,1243,5
10,2045,3
10,2046,4
10,2047,4
10,1247,3
10,2049,5
11,1753,4
11,1682,1
11,216,4
11,2997,4
11,1259,3
11,1188,4
11,2706,2
11,586,1
11,587,3
11,2639,2
11,2136,1
11,1265,3
11,2710,3
11,663,4
11,590,3
11,1197,5
11,2712,1
11,1198,4
11,593,5
11,1916,4
11,597,3
11,3448,4
11,231,3
11,1777,4
11,2076,4
11,1278,3
11,1923,5
11,2580,5
11,1784,5
11,318,5
11,246,4
11,249,3
11,1358,5
11,1288,4
11,2804,5
11,3608,4
11,2806,1
11,3396,1
11,3101,1
11,2598,1
11,2302,4
11,3105,5
11,3107,3
11,2306,1
11,764,5
11,2746,4
11,333,4
11,1441,3
11,2174,4
11,3552,1
11,778,4
11,2683,4
11,342,3
11,1887,2
11,345,4
11,272,2
11,2321,3
11,2325,3
11,3129,4
11,2329,5
11,784,2
11,2907,2
11,2762,5
11,788,1
11,2766,4
11,3499,2
11,356,5
11,357,1
11,36,3
11,2335,3
11,1461,1
11,1394,4
11,2918,5
11,435,1
11,47,3
11,3146,3
11,3148,4
11,1546,4
11,1042,2
11,2858,5
11,440,2
11,441,3
11,515,3
11,50,5
11,2355,1
11,2282,4
11,2359,2
11,3809,5
11,2791,4
11,2795,5
11,1059,4
11,454,2
11,1701,4
11,3160,4
11,2431,2
11,1704,5
11,2507,1
11,1563,5
11,1498,3
11,1136,4
11,531,3
11,608,5
11,3174,2
11,3249,1
11,3176,3
11,1573,1
11,3178,4
11,104,5
11,1213,4
11,3755,3
11,2883,3
11,2959,5
11,543,5
11,3255,3
11,3182,1
11,85,1
11,110,3
11,88,4
11,986,1
11,1080,4
11,551,3
11,480,4
11,481,5
11,1089,5
11,1732,4
11,2539,4
11,1665,2
11,2396,2
11,994,5
11,2106,3
11,2109,5
11,1307,3
11,708,1
11,3418,5
11,1673,3
11,1747,3
11,1244,4
12,1252,3
12,3362,3
12,1193,4
12,1198,5
12,593,5
12,813,3
12,3897,4
12,2804,5
12,919,5
12,923,5
12,858,5
12,934,2
12,3658,4
12,1641,3
12,111,5
12,1221,5
12,3265,4
12,1303,4
12,1233,3
12,999,4
12,2616,1
12,3785,3
12,1247,3
13,2987,3
13,648,3
13,2628,3
13,2054,3
13,1259,4
13,589,5
13,1690,3
13,2,3
13,153,3
13,1331,4
13,2135,3
13,1262,4
13,1196,5
13,590,4
13,1197,4
13,736,4
13,1198,5
13,2640,3
13,592,3
13,2641,3
13,593,5
13,2571,5
13,165,3
13,316,3
13,318,4
13,1429,3
13,1356,4
13,1287,5
13,329,4
13,3036,3
13,2161,4
13,1291,4
13,2094,3
13,1009,2
13,3479,4
13,10,3
13,260,5
13,1370,3
13,1372,4
13,1446,3
13,1374,4
13,1375,3
13,1376,3
13,1377,3
13,919,4
13,2822,3
13,2686,4
13,21,3
13,349,3
13,1527,4
13,780,4
13,3494,2
13,421,5
13,1967,3
13,1393,3
13,2916,3
13,434,3
13,1610,3
13,3070,1
13,2414,2
13,368,2
13,296,4
13,1544,4
13,1479,3
13,1049,3
13,517,3
13,50,4
13,952,3
13,1127,4
13,1129,3
13,380,3
13,527,5
13,60,2
13,457,2
13,459,3
13,2002,3
13,2005,2
13,3745,3
13,2006,3
13,1204,5
13,2871,3
13,2370,4
13,3175,3
13,1210,4
13,1216,3
13,1073,3
13,1722,3
13,3256,3
13,2528,3
13,1580,4
13,110,4
13,1587,3
13,2028,4
13,2968,3
13,3699,3
13,552,3
13,480,4
13,3269,3
13,2105,3
13,1233,3
13,1097,5
13,3417,3
13,3418,3
13,2616,3
13,2470,3
13,2617,3
13,2115,3
13,2046,4
14,3354,3
14,2997,5
14,1263,5
14,2572,1
14,2731,4
14,3033,4
14,2243,3
14,3623,3
14,2826,2
14,2686,5
14,2762,5
14,2692,4
14,2694,1
14,1968,2
14,3578,4
14,296,5
14,2920,5
14,1982,1
14,2858,3
14,3081,4
14,608,1
14,2959,2
14,1225,4
14,2396,4
14,2976,3
15,3421,4
15,648,4
15,3354,2
15,2485,3
15,141,4
15,2126,3
15,2058,3
15,3798,4
15,2997,2
15,653,2
15,2702,1
15,2706,4
15,2707,4
15,587,3
15,2490,4
15,1909,4
15,2567,4
15,3298,4
15,2496,3
15,3004,2
15,3005,4
15,6,4
15,3948,3
15,1265,3
15,805,4
15,1193,4
15,733,3
15,3510,5
15,1196,4
15,2712,3
15,1198,4
15,2640,3
15,593,4
15,1840,2
15,2571,4
15,300,4
15,2719,3
15,231,2
15,160,2
15,1777,3
15,161,4
15,1411,3
15,1343,3
15,1271,3
15,748,3
15,2724,3
15,1923,4
15,2581,3
15,3386,2
15,1783,2
15,1784,3
15,318,4
15,1422,4
15,3534,3
15,3461,4
15,3535,2
15,2598,3
15,2302,3
15,1500,3
15,3105,3
15,257,3
15,3108,4
15,2161,2
15,1291,2
15,832,4
15,762,3
15,2676,3
15,260,4
15,3113,4
15,266,4
15,1370,4
15,3623,3
15,3624,4
15,2826,4
15,2683,4
15,1883,3
15,3489,4
15,1885,2
15,2688,3
15,344,4
15,2321,2
15,1527,4
15,2188,3
15,780,2
15,2908,3
15,2762,4
15,2763,3
15,788,3
15,3566,2
15,2764,3
15,2694,4
15,1892,4
15,3499,4
15,1968,4
15,32,3
15,356,4
15,357,1
15,1608,3
15,2268,4
15,1466,4
15,1396,4
15,2840,4
15,2841,4
15,3717,3
15,2916,4
15,2770,1
15,3646,3
15,500,4
15,3578,5
15,434,3
15,364,4
15,1610,4
15,367,4
15,3145,3
15,368,3
15,47,4
15,1615,3
15,296,3
15,3147,4
15,2272,3
15,3148,4
15,2273,3
15,1617,3
15,1619,4
15,2278,2
15,3723,4
15,2858,4
15,442,3
15,517,3
15,50,4
15,2424,3
15,3081,3
15,3155,4
15,2427,2
15,1625,4
15,1485,3
15,1487,4
15,524,4
15,3301,2
15,380,3
15,2501,4
15,527,4
15,3160,2
15,1702,3
15,457,4
15,2506,2
15,2433,4
15,1704,4
15,1639,2
15,2000,4
15,2001,4
15,2002,3
15,2006,4
15,70,2
15,539,4
15,73,4
15,3247,2
15,3174,4
15,1644,3
15,3176,4
15,1645,3
15,3178,4
15,104,4
15,1210,4
15,3753,5
15,1213,4
15,3755,3
15,2881,3
15,2882,3
15,2959,3
15,3256,4
15,1580,2
15,110,5
15,1729,2
15,2387,2
15,1586,3
15,2389,4
15,2961,3
15,2028,4
15,553,4
15,480,4
15,628,4
15,3261,2
15,2605,3
15,3408,4
15,1804,4
15,1805,4
15,1732,3
15,2391,3
15,2539,2
15,2394,4
15,2396,4
15,1597,4
15,3773,2
15,1092,4
15,1810,4
15,3418,3
15,2617,1
15,1672,4
15,1673,3
15,2115,4
16,2987,3
16,2555,2
16,2629,2
16,1682,4
16,2485,3
16,2701,2
16,2568,1
16,3004,3
16,1269,4
16,2713,2
16,1911,3
16,3516,3
16,2643,3
16,2572,4
16,3016,2
16,2720,1
16,2722,2
16,2723,2
16,2724,4
16,2581,4
16,2805,3
16,266,2
16,2828,1
16,2683,4
16,2761,4
16,2699,5
16,2770,3
16,2856,1
16,2355,5
16,2369,5
16,3175,4
16,2888,3
16,2392,2
16,2394,5
16,2975,5
17,1179,5
17,2553,4
17,2554,3
17,3932,3
17,3863,3
17,3793,4
17,1253,5
17,720,5
17,2058,3
17,1185,5
17,3503,5
17,589,5
17,1909,4
17,223,4
17,3006,4
17,1408,5
17,3879,4
17,1265,5
17,1193,5
17,3510,4
17,1196,5
17,590,4
17,2640,4
17,593,5
17,595,5
17,2571,4
17,300,5
17,3375,4
17,235,5
17,162,5
17,1779,2
17,163,4
17,164,4
17,2140,4
17,1343,4
17,1270,5
17,1274,5
17,741,5
17,1921,4
17,3527,4
17,1923,4
17,3457,3
17,2657,5
17,316,4
17,318,5
17,319,4
17,247,5
17,1428,3
17,1356,4
17,750,5
17,1284,5
17,1358,4
17,2660,4
17,2661,4
17,2662,5
17,2663,3
17,2664,5
17,2667,2
17,2668,2
17,2599,3
17,3032,3
17,329,3
17,3033,4
17,3108,3
17,2093,4
17,3471,4
17,260,5
17,2311,4
17,3114,5
17,1370,3
17,2173,5
17,198,4
17,913,5
17,1374,4
17,1376,5
17,3624,4
17,2752,4
17,3484,2
17,1019,5
17,340,3
17,24,3
17,2321,5
17,1527,5
17,3700,4
17,924,5
17,3701,4
17,3702,3
17,780,4
17,3703,5
17,2901,4
17,3704,4
17,2908,3
17,2762,5
17,3638,2
17,30,5
17,32,5
17,428,5
17,1601,3
17,356,5
17,34,5
17,2407,4
17,2268,4
17,1396,3
17,3713,4
17,2912,4
17,866,5
17,3717,4
17,2916,5
17,3576,4
17,503,2
17,3578,5
17,1610,4
17,293,5
17,3070,5
17,1614,5
17,296,5
17,3147,4
17,3148,5
17,2346,3
17,1617,5
17,942,4
17,3658,4
17,2858,5
17,50,5
17,446,5
17,1624,3
17,3156,4
17,2355,4
17,2282,4
17,2287,4
17,2288,4
17,2289,4
17,3662,3
17,3594,3
17,1127,4
17,1129,4
17,3300,4
17,2501,4
17,1997,4
17,527,4
17,454,4
17,529,4
17,457,5
17,1704,4
17,1635,4
17,1200,4
17,3744,3
17,3745,4
17,968,4
17,1206,5
17,2009,3
17,1069,4
17,3246,4
17,76,4
17,3175,5
17,1573,2
17,2377,5
17,2010,4
17,2011,5
17,3751,4
17,1210,4
17,3827,4
17,1213,4
17,3755,3
17,1214,5
17,1215,4
17,610,4
17,541,5
17,1077,5
17,2526,2
17,3256,4
17,2527,4
17,2454,2
17,2528,3
17,2455,4
17,1653,5
17,1580,4
17,110,4
17,2529,4
17,1729,4
17,1584,4
17,2021,5
17,2028,5
17,3696,3
17,3699,4
17,2600,3
17,480,4
17,628,4
17,3334,3
17,2533,3
17,3267,4
17,3269,3
17,2396,4
17,1594,4
17,1301,5
17,2105,4
17,707,4
17,1097,3
17,2613,3
17,3417,5
17,2542,4
17,3418,4
17,496,3
17,2549,3
17,1748,5
17,3927,4
17,1240,5
17,2116,4
17,2117,4
17,2046,4
17,2985,5
18,2987,5
18,2989,5
18,2622,5
18,648,4
18,2628,4
18,1682,4
18,1683,5
18,1688,4
18,2123,3
18,2052,3
18,3793,5
18,2054,3
18,2993,5
18,1185,5
18,1259,5
18,1186,1
18,653,3
18,2701,3
18,586,4
18,3438,2
18,1907,5
18,588,5
18,3439,1
18,589,5
18,1690,1
18,222,3
18,1,4
18,2,2
18,153,3
18,158,4
18,2133,3
18,2137,5
18,1408,5
18,3877,1
18,2139,5
18,1193,4
18,1196,5
18,590,4
18,3440,1
18,1197,5
18,736,1
18,1198,5
18,737,1
18,592,4
18,594,5
18,595,5
18,596,4
18,2718,2
18,3448,4
18,2573,4
18,1918,3
18,302,5
18,232,4
18,163,5
18,2140,4
18,1411,5
18,2141,5
18,2142,3
18,168,1
18,2143,5
18,2145,3
18,1344,3
18,1271,5
18,2076,3
18,1274,5
18,741,5
18,3889,1
18,1275,5
18,2078,4
18,2723,1
18,3526,3
18,3527,2
18,313,4
18,1784,4
18,249,4
18,2153,3
18,2080,5
18,2081,5
18,2082,4
18,2083,5
18,1282,5
18,2085,4
18,1357,5
18,2087,4
18,2089,4
18,3461,3
18,2807,1
18,2735,3
18,2739,5
18,3396,5
18,3397,5
18,3398,5
18,3399,4
18,327,3
18,1500,4
18,3034,5
18,3108,4
18,2161,5
18,2090,5
18,902,5
18,2093,3
18,1291,5
18,2167,4
18,2096,5
18,1367,1
18,838,4
18,839,1
18,1005,1
18,1873,5
18,3479,5
18,405,1
18,10,5
18,1876,3
18,260,5
18,261,5
18,262,5
18,266,3
18,17,4
18,2248,4
18,1377,2
18,1378,4
18,1379,3
18,3623,1
18,919,5
18,1013,3
18,2826,4
18,778,5
18,1954,3
18,1882,1
18,412,5
18,1956,4
18,2686,5
18,3489,4
18,26,4
18,29,3
18,2253,1
18,920,5
18,1527,4
